315.0	nan
316.0	nan
317.0	nan
318.0	nan
319.0	nan
320.0	nan
321.0	nan
322.0	nan
323.0	nan
324.0	nan
325.0	nan
326.0	nan
327.0	nan
328.0	nan
329.0	1.9219182912929398
330.0	9.721091050052443
331.0	17.587929511223365
332.0	25.512247881798743
333.0	33.483788185811164
334.0	41.49223469353239
335.0	49.5272284322694
336.0	57.57838175848525
337.0	65.63529297085913
338.0	73.68756094386386
339.0	81.724799761399
340.0	89.73665333002893
341.0	97.7128099513827
342.0	105.64301683336319
343.0	113.51709451985843
344.0	121.32495121879955
345.0	129.05659700852937
346.0	136.70215790261406
347.0	144.25188975345446
348.0	151.69619197523912
349.0	159.02562106707603
350.0	166.23090391738444
351.0	173.3029508709572
352.0	180.23286854042323
353.0	187.01197234420903
354.0	193.63179875346168
355.0	200.08411723082816
356.0	206.3609418443972
357.0	212.45454254056625
358.0	218.35745606009078
359.0	224.06249648204326
360.0	229.56276538096188
361.0	234.85166158297858
362.0	239.92289050730616
363.0	244.77047308002037
364.0	249.3887542076858
365.0	253.7724107989862
366.0	257.91645932314873
367.0	261.8162628946043
368.0	265.467537873986
369.0	268.86635997624694
370.0	272.00916987736287
371.0	274.8927783117942
372.0	277.5143706535862
373.0	279.8715109747162
374.0	281.9621455750195
375.0	283.78460597877404
376.0	285.337611393762
377.0	286.62027062938296
378.0	287.6320834711479
379.0	288.37294150964647
380.0	288.84312842283765
381.0	289.043319711286
382.0	288.9745818867232
383.0	288.63837111508667
384.0	288.03653131594314
385.0	287.1712917209722
386.0	286.04526389493526
387.0	284.661438223312
388.0	283.02317987153134
389.0	281.134224221459
390.0	278.9986717915442
391.0	276.6209826477378
392.0	274.00597031301885
393.0	271.15879518405967
394.0	268.084957464253
395.0	264.79028962299657
396.0	261.2809483918039
397.0	257.56340630844306
398.0	253.64444282094752
399.0	249.53113496396293
400.0	245.23084762047233
401.0	240.75122338255215
402.0	236.100172025338
403.0	231.28585960895617
404.0	226.31669722366263
405.0	221.20132939395995
406.0	215.94862215791852
407.0	210.56765083839724
408.0	205.06768752327628
409.0	199.45818827223843
410.0	193.74878006800313
411.0	187.94924753027783
412.0	182.06951941103821
413.0	176.1196548900258
414.0	170.10982968966664
415.0	164.05032202882978
416.0	157.95149843510808
417.0	151.82379943546795
418.0	145.67772514530466
419.0	139.52382077608507
420.0	133.37266208185042
421.0	127.2348407649682
422.0	121.12094986155435
423.0	115.04156912703172
424.0	109.00725044227553
425.0	103.0285032607932
426.0	97.11578011729034
427.0	91.27946221793408
428.0	85.5298451324698
429.0	79.87712460823215
430.0	74.33138252591257
431.0	68.90257301674269
432.0	63.60050876053471
433.0	58.434847483762425
434.0	53.41507867659139
435.0	48.55051054745461
436.0	43.85025723344447
437.0	39.32322628442893
438.0	34.9781064384221
439.0	30.82335570532959
440.0	26.86718977575231
441.0	23.117570771093824
442.0	19.582196350722256
443.0	16.268489191447088
444.0	13.183586854050219
445.0	10.334332051067605
446.0	7.727263329459959
447.0	5.368606181225289
448.0	3.264264594415465
449.0	1.4198130563952702
450.0	nan
451.0	nan
452.0	nan
453.0	nan
454.0	nan
455.0	nan
456.0	nan
457.0	nan
458.0	nan
459.0	nan
460.0	nan
461.0	1.1081583150990753
462.0	2.98806425909126
463.0	5.167987263307197
464.0	7.647935730325997
465.0	10.427529175579934
466.0	13.505999068293306
467.0	16.882190218244006
468.0	20.554562706436172
469.0	24.521194357018345
470.0	28.779783747018826
471.0	33.32765374972496
472.0	38.16175560677735
473.0	43.2786735233247
474.0	48.67462977983337
475.0	54.34549035345344
476.0	60.286771041091754
477.0	66.49364407568444
478.0	72.96094522642878
479.0	79.68318137309723
480.0	86.65453854386365
481.0	93.86889040543954
482.0	101.31980719368244
483.0	109.0005650722207
484.0	116.9041559060459
485.0	125.02329743643304
486.0	133.35044384300994
487.0	141.87779667821692
488.0	150.5973161589361
489.0	159.5007327994976
490.0	168.57955936987102
491.0	177.825103162318
492.0	187.2284785494262
493.0	196.7806198159728
494.0	206.47229424672676
495.0	216.29411545192
496.0	226.23655691179698
497.0	236.28996572133522
498.0	246.44457651595673
499.0	256.6905255588068
500.0	267.0178649699177
501.0	277.4165770774318
502.0	287.8765888708205
503.0	298.3877865359643
504.0	308.94003005178155
505.0	319.52316782805485
506.0	330.1270513640183
507.0	340.74154990725555
508.0	351.35656509244916
509.0	361.96204553956073
510.0	372.54800139106646
511.0	383.1045187679631
512.0	393.6217741243891
513.0	404.0900484808078
514.0	414.4997415159246
515.0	424.8413854976568
516.0	435.1056590337331
517.0	445.28340062274276
518.0	455.36562198672857
519.0	465.343521166732
520.0	475.20849536302654
521.0	484.9521535021363
522.0	494.5663285131131
523.0	504.0430892959607
524.0	513.374752365516
525.0	522.5538931545696
526.0	531.5733569604565
527.0	540.426269519876
528.0	549.1060471972027
529.0	557.6064067720959
530.0	565.9213748127821
531.0	574.0452966219516
532.0	581.9728447428237
533.0	589.6990270135383
534.0	597.2191941586761
535.0	604.5290469073441
536.0	611.6246426279345
537.0	618.5024014703444
538.0	625.159112007123
539.0	631.5919363657226
540.0	637.798414844739
541.0	643.7764700077497
542.0	649.5244102490922
543.0	655.0409328266563
544.0	660.3251263575204
545.0	665.3764727730039
546.0	670.1948487304771
547.0	674.7805264800131
548.0	679.1341741847467
549.0	683.2568556945569
550.0	687.1500297734665
551.0	690.815548781905
552.0	694.2556568157522
553.0	697.4729873048393
554.0	700.4705600743375
555.0	703.2517778732229
556.0	705.8204223747424
557.0	708.1806496545531
558.0	710.3369851529378
559.0	712.2943181282162
560.0	714.0578956091931
561.0	715.6333158551705
562.0	717.0265213327638
563.0	718.2437912194137
564.0	719.2917334441661
565.0	720.1772762769326
566.0	720.9076594780736
567.0	721.4904250207791
568.0	721.9334073992845
569.0	722.2447235365928
570.0	722.4327623058672
571.0	722.5061736802813
572.0	722.4738575265415
573.0	722.3449520578899
574.0	722.1288219627859
575.0	721.8350462260009
576.0	721.4734056592126
577.0	721.053870158661
578.0	720.5865857077649
579.0	720.0818611429752
580.0	719.5501547014785
581.0	719.0020603696393
582.0	718.448294051406
583.0	717.8996795760802
584.0	717.3671345651685
585.0	716.8616561781305
586.0	716.3943067571128
587.0	715.9761993907961
588.0	715.6184834177053
589.0	715.332329889307
590.0	715.1289170133732
591.0	715.0194155980528
592.0	715.0149745171292
593.0	715.1267062168959
594.0	715.3656722850211
595.0	715.7428691017202
596.0	716.2692135933859
597.0	716.9555291087436
598.0	717.8125314373692
599.0	718.8508149902718
600.0	720.0808391619587
601.0	721.5129148931906
602.0	723.1571914533313
603.0	725.0236434609052
604.0	727.1220581606256
605.0	729.4620229748278
606.0	732.0529133468273
607.0	734.9038808933284
608.0	738.0238418825995
609.0	741.4214660546318
610.0	745.1051657990683
611.0	749.0830857061513
612.0	753.3630925054441
613.0	757.9527654065349
614.0	762.8593868553535
615.0	768.0899337191773
616.0	773.6510689127822
617.0	779.5491334775999
618.0	785.7901391250871
619.0	792.3797612548858
620.0	799.3233324576718
621.0	806.6258365119406
622.0	814.2919028832496
623.0	822.3258017337741
624.0	830.7314394492935
625.0	839.5123546900263
626.0	848.6717149709757
627.0	858.212313776726
628.0	868.1365682148867
629.0	878.4465172116061
630.0	889.143820251858
631.0	900.2297566663981
632.0	911.70522546657
633.0	923.5707457273329
634.0	935.8264575181657
635.0	948.472123380684
636.0	961.5071303510884
637.0	974.930492524776
638.0	988.740854159709
639.0	1002.9364933143592
640.0	1017.5153260153235
641.0	1032.4749109489528
642.0	1047.8124546706192
643.0	1063.5248173245036
644.0	1079.608518866091
645.0	1096.0597457788501
646.0	1112.8743582759066
647.0	1130.0478979767895
648.0	1147.5755960487388
649.0	1165.4523818013506
650.0	1183.672891722758
651.0	1202.231478944878
652.0	1221.1222231247004
653.0	1240.3389407279944
654.0	1259.8751957012366
655.0	1279.7243105170696
656.0	1299.8793775780064
657.0	1320.3332709626688
658.0	1341.0786584983202
659.0	1362.1080141430443
660.0	1383.4136306604328
661.0	1404.9876325692976
662.0	1426.8219893504856
663.0	1448.908528892585
664.0	1471.238951157895
665.0	1493.804842049796
666.0	1516.597687462345
667.0	1539.6088874926813
668.0	1562.829770796576
669.0	1586.2516090673025
670.0	1609.8656316178017
671.0	1633.6630400459906
672.0	1657.6350229629388
673.0	1681.7727707635515
674.0	1706.067490419358
675.0	1730.5104202729651
676.0	1755.0928448137092
677.0	1779.806109414127
678.0	1804.6416350068685
679.0	1829.590932681778
680.0	1854.645618183016
681.0	1879.7974262861765
682.0	1905.038225035578
683.0	1930.3600298220651
684.0	1955.7550172819317
685.0	1981.2155389977684
686.0	2006.7341349823685
687.0	2032.3035469270942
688.0	2057.9167311964925
689.0	2083.566871551217
690.0	2109.247391581799
691.0	2134.951966836128
692.0	2160.6745366240143
693.0	2186.409315482579
694.0	2212.1508042867636
695.0	2237.8938009896965
696.0	2263.6334109782447
697.0	2289.365057029516
698.0	2315.0844888547435
699.0	2340.787792217498
700.0	2366.4713976138046
701.0	2392.1320885023288
702.0	2417.7670090734573
703.0	2443.3736715467367
704.0	2468.9499629867764
705.0	2494.4941516284484
706.0	2520.004892702837
707.0	2545.4812337561602
708.0	2570.9226194545513
709.0	2596.3288958683393
710.0	2621.7003142301783
711.0	2647.0375341621243
712.0	2672.341626367504
713.0	2697.61407478419
714.0	2722.8567781966044
715.0	2748.0720513045876
716.0	2773.2626252479968
717.0	2798.431647586702
718.0	2823.5826817363477
719.0	2848.7197058610873
720.0	2873.847111225201
721.0	2898.969700006327
722.0	2924.0926825737215
723.0	2949.22167423578
724.0	2974.3626914617544
725.0	2999.522147583387
726.0	3024.7068479828426
727.0	3049.9239847741246
728.0	3075.1811309858026
729.0	3100.486234253626
730.0	3125.847610032289
731.0	3151.273934336236
732.0	3176.7742360201323
733.0	3202.357888610206
734.0	3228.034601698378
735.0	3253.8144119116164
736.0	3279.707673469624
737.0	3305.7250483445223
738.0	3331.877496036777
739.0	3358.1762629820887
740.0	3384.632871604579
741.0	3411.259109032034
742.0	3438.0670154895047
743.0	3465.0688723879366
